"Story","Title","Result","Date","Stability","Duration (s)"
"Automate the different methods for creation, get and update of API RESTFUL BOOKER","Create Booking success","SUCCESS","2024-06-14T14:29:02.1577668-05:00[America/Bogota]","0.0","4.59"
