"Story","Title","Result","Date","Stability","Duration (s)"
"Automate the different methods for creation, get and update of API RESTFUL BOOKER","Create Booking success","ERROR","2024-06-11T23:05:50.4195428-05:00[America/Bogota]","0.0","2.27"
