"Story","Title","Result","Date","Stability","Duration (s)"
"Automate the different methods for creation, get and update of API RESTFUL BOOKER","Get Booking","FAILURE","2024-06-12T19:15:52.2674164-05:00[America/Bogota]","0.0","4.64"
