"Story","Title","Result","Date","Stability","Duration (s)"
"Automate the different methods for creation, get and update of API RESTFUL BOOKER","Create Booking success","SUCCESS","2024-06-11T21:51:21.363567-05:00[America/Bogota]","0.0","12.18"
